code_mun,code_mun_short,sum_fpp_2010,sum_fpp_2022,mean_fpp_2010,mean_perc_forest_2010,mean_perc_forest_2011,mean_fpp_2022,mean_perc_forest_2022,mean_perc_forest_2023,mean_respRenda_2010,mean_respRenda_2022,mean_fpp_abs_change,mean_fpp_perc_change,mean_forest_abs_change,mean_forest_perc_change,ifdm_saude_2013,ifdm_saude_2022,perc_agrifam_cadunico_2012,perc_cisternas_2010,perc_pessoas_cadunico_2012,perc_pib_agro_2010,perc_popRur_2010,perc_popUrb_2010,perc_public_light_2010,perc_saneamento_2010,perc_popUrb_2022,perc_popRur_2022,perc_saneamento_2022,perc_public_light_2022,perc_pib_agro_2021,perc_agrifam_cadunico_2022,perc_pessoas_cadunico_2022,perc_cisternas_2022,taxa_u5mort_2010,taxa_u5mort_2022,bovino_hectare_2010,caprino_hectare_2010,irrigacao_hectare_2010,irrigacao_hectare_2022,bovino_hectare_2022,caprino_hectare_2022,cat_change
2615904,261590,779,763,779,74.355819990463,74.6294267705211,763,73.1512163846166,72.4959074718579,641.7958648632332,686.7070691083876,-16,-2.053915275994865,-1.2046036058464011,-1.6200528835549195,0.4513420800170275,0.6335,0.001887695071568059,63.92242853189371,99.22961550698304,8.539001729086593,20.74592770479368,79.25407229520633,97.7951347230414,60.8914761113908,81.0228127350213,18.97718726497869,66.27,97.93,9.87,1.552106430155211,93.40686888944599,53.2150776053215,23.60863266429849,17.0940170940171,0.3594010604060947,0.2646624810645938,1.455296898580638e-6,9.751635025879077e-7,0.3242000248356913,0.1164547957398235,PP
2616100,261610,6360,5646,1060,87.09251310351628,86.66203589490468,941,82.1915931680599,82.31705004219756,576.9551729794541,651.8478607250461,-119,-11.226415094339623,-4.900919935456386,-5.627257453957332,0.3726000005526646,0.4602,0.9982384884741601,9.042865604610128,74.1303873565297,8.54999999368327,70.55348899150366,29.44651100849634,92.57000001650351,41.30000006896994,30.12876473155827,69.87123526844174,44.93000000000001,96.29,6.69,50.9730069052103,76.44041903099084,14.40677966101695,12.42236031019539,22.22222222222222,0.1158146694967453,0.1828652650532845,1.708704048628581e-6,4.055072135676168e-7,0.08111093857337284,0.3716839677662098,PP
2705002,270500,3810,2672,3810,66.9333566991976,66.0421748912466,2672,73.942725177999293,74.1181445611958,517.1337246558452,547.8328359891726,-1138,-29.868766404199476,7.00936847880169,10.47216040621151,0.1614391607051013,0.5808,0.2882379200670014,10.84341845502832,80.7890270685908,19.45647542940258,76.62567745137588,23.37432254862414,92.7172823249023,21.46118668154648,26.47435897435897,73.52564102564104,12.28,93.63,48.35,22.30769230769231,71.79029304029304,12.05548549810845,26.29384814602625,13.79310344827586,0.2733364825644602,0.1036125597440273,7.791418227496049e-7,7.76452355983967e-7,0.1994206214595341,0.05027322243429003,GP
2706406,270640,1199,795,1199,68.859734460844,69.8188711610417,795,71.8709787476315,72.0733020193873,621.2371904362894,695.8424546492362,-404,-33.694745621351124,3.0112442867875018,4.373011761321558,0.3266394191303056,0.5443,0.002266593087947866,11.19014579476416,76.74694347397045,12.86339776782926,54.50258202168808,45.49741797831191,95.58502183537702,18.93950481052395,47.05536419390069,52.94463580609931,16.27,99.29,24.41,53.53299856527977,69.24724859279173,27.61836441893831,23.32254968559361,20.23121387283237,0.3174146674913706,0.0188694487233124,8.507230592767957e-7,6.909331248476129e-7,0.306603339981894,0.01990640912480835,GP
2801207,280120,1757,2539,878.5,75.76701686380929,77.56942774102905,1269.5,72.49327111106915,72.5277566977062,631.6284211781509,639.3587216590621,391,44.50768355150825,-3.2737457527401403,-4.320805923538836,0.5177328361616849,0.4892,1.596771673899898,19.73065823513182,96.99836380902855,2.016346175960388,44.1294062963245,55.8705937036755,96.38683292432798,45.33395122842089,66.7837131116922,33.21628688830781,75.02,98.08,1.22,39.57662218131615,87.7512140455734,12.01104463874827,19.44029035558673,17.64705882352941,0.3333212745550101,0.03721110814739407,2.624962235745802e-6,4.24244752597153e-6,0.2657330257248652,0.01412157661920347,PG
2900207,290020,503,400,125.75,88.11261385615967,86.85617872966729,100,79.64242529620287,79.71348059383564,543.1826801443218,561.6936710149685,-25.75,-20.47713717693837,-8.470188559956796,-9.612912600441115,0.3705047158879219,0.5504,0.2407876843258479,24.43333368169814,90.30268634463815,9.863800988454612,47.85470321175452,52.14529678824547,87.8798312847771,45.57426895597031,55.88769143505389,44.11230856494611,72.28,95.95,13.19,188.7740453631926,86.65910380034033,21.41831754234855,22.48239275794961,7.168458781362007,0.04188418213927091,0.1672353038496981,6.308944611555873e-6,7.931425509843387e-6,0.03524466021319307,0.6750991226039332,PP
2900504,290050,6236,5558,1039.333333333333,79.21234933807744,79.14404462248537,926.3333333333333,79.84223509247835,79.90049995265358,663.3082464300458,668.2978968348217,-112.99999999999977,-10.872354073123779,0.6298857544009024,0.7951863057520955,0.3842274097040913,0.5874,0.04252310256652029,6.406529553395658,81.24733465665817,12.66929032060101,78.85034415614369,21.149655843856362,95.49314181995979,0.9008003609347693,21.5188679245283,78.48113207547169,0.48,100,9.61,0.06064281382656155,67.95283018867924,33.17161916312917,10.18720173647769,16.94915254237288,0.1051050543820633,0.01054316989986203,4.817830768717962e-6,1.135388386415439e-6,0.03865787531694419,1.332570676213175e-4,GP
2901205,290120,1443,1180,721.5,63.2182535718311,63.709400653076,590,76.18411678457345,76.49327166760085,502.6559014440709,570.1254302039414,-131.5,-18.225918225918225,12.965863212742349,20.509682694745777,0.3010436491474526,0.5518,3.207001135708431,13.8637658682693,72.82960935955765,13.87898037518067,80.65461986190118,19.34538013809881,76.72857654113058,19.98059268297818,25.61863173216885,74.38136826783115,26.81,97.35,10.98,11.69395593288862,68.83827058499547,20.57812815847988,18.19446280294465,15.5440414507772,0.1777135267686488,0.1200347686512815,1.086106291327175e-6,1.366470408620958e-6,0.1587065621174817,0.02762386294896996,GP
2901304,290130,1312,1710,145.7777777777778,82.15708051666972,81.1318386685328,190,78.83396812422468,82.38306283131324,536.8746899908239,639.7430061401336,44.2222222222222,30.33536585365852,-3.32311239244504,-4.0448277513595174,0.2543242772920263,0.5955,0.4499125663960359,2.960777687708629,86.09808822318273,12.34612360864786,44.7468678828181,55.25313211718191,90.04741084219802,13.83342066974926,61.90184049079755,38.09815950920245,31.94,97.53,11.35,54.10934744268078,89.84662576687117,47.76014109347443,16.30745863139478,6.578947368421052,0.1224599661320359,0.00486266173762154,5.285993918862036e-7,4.984641926674056e-7,0.1379480875263889,0.008966840647723955,PG
2901353,290135,1152,1152,384,93.84495384161727,94.20694663060357,384,82.1302419069238,82.13723516923396,574.9014313017856,637.8387118428569,0,0,-11.714711934693469,-12.483049386400108,0.3854951341627834,0.5621,0.1266089621226489,9.572398910939764,90.72854336518687,5.739001897015959,59.53749683649517,40.46250316350484,92.73431665454036,33.42111402630378,44.33773509403762,55.66226490596239,48.03,95.43,5.47,50.42448173741361,76.0437508336668,34.27443237907206,26.31566513085452,23.95209580838323,0.1136557413033818,0.3721525422261471,4.821392494766291e-7,5.594301125083694e-7,0.1449018400595202,0.2262995183926699,stable
