buff_id,ca_nvc_17,ca_agri_17,pland_urban_17,ca_urban_17,shdi_17,pland_nvc_06,pland_agri_06,ca_nvc_06,ca_agri_06,pland_urban_06,ca_urban_06,shdi_06,code_muni,code_sc,code_uf,total_estab_06,agrifam_06,perc_agrifam_06,area_estab_06,agrifam_area_06,perc_area_agrifam_06,total_estab_17,agrifam_17,perc_agrifam_17,area_estab_17,agrifam_area_17,perc_area_agrifam_17,pop_rural_WP_06,pop_rural_WP_17,pop_urb_mun_06,pop_urb_mun_17,vari_perc_nvc,vari_area_nvc,vari_total_pop_rural,vari_perc_pop_rural,vari_estab_agrifam,vari_perc_estab_agrifam,vari_area_agrifam,vari_perc_area_agrifam,vari_total_pop_urb,vari_perc_pop_urb,cat_change,mun_area_ha,pland_nvc_17
211,5461.20753182511,2387.62760778141,0,0,1.00384443146411,56.3531006121781,43.634048320015,4423.47539134061,3425.08463370056,0,0,1.16649653603989,2910859,291085905000018,29,1647,1545,93.8069216757741,41772,26227,62.786076797855,1680,1376,81.9047619047619,36478,19657,53.8872745216295,553.066591024399,480.617140769958,8776.54580437126,8590.87295064578,13.2202439366326,1037.7321404845,-72.4494502544403,-13.0995889880544,-169,-11.9021597710122,-5294,-11.2066312346069,-185.672853725477,-2.11555728032548,GP,58626.0033230267,69.5733445488107
212,7802.15736835334,4.3101281904184,0,0,0.062056749797447,98.8177570093458,1.17640186915888,7757.13028449174,92.3467891010921,0,0,0.073999918654165,2902708,290270805000020,29,3517,3173,90.2189365936878,141192,56362,39.9186922771828,2904,2612,89.9449035812672,77129,23096,29.9446382035292,17.1017552167177,23.2255837097764,20365.8524349967,22768.9139688678,0.573598130841134,45.0270838615961,6.12382849305868,35.8081870279161,-561,-0.274033012420574,-64063,-2.86651315800857,2403.06153387106,11.7994645278959,GG,1160504.00491134,99.3913551401869
213,6014.27951302579,1780.99999119396,0,0,1.02436122149862,71.3414562913984,26.4961857922221,5600.32379703539,2079.9578188698,0,0,0.9246367864675,2311009,231100908000003,23,1072,962,89.7388059701492,11687,5904,50.5176692050997,2144,1498,69.8694029850746,59306,11537,19.4533436751762,97.4945359528065,149.960905849934,8217.45237851789,8434.99458356972,5.27330288197572,413.9557159904,52.4663698971272,53.814677288709,536,-19.8694029850746,47619,4.19575174032416,217.542205051834,2.64731932758788,GG,134254.845105893,76.6147591733741
214,4558.92346234617,3291.19554523246,0,0,0.754295300176707,45.7828088128782,54.0174294993107,3594.00497682314,4240.43250053078,0,0,0.74314476400775,2903904,290390405000053,29,3304,2897,87.681598062954,183751,99787,54.3055547997018,3721,3045,81.8328406342381,159194,72481,45.5299822857645,119.49799478054,166.448260545731,40082.760608017,47597.7122999742,12.2917688839046,964.918485523037,46.9502657651901,39.2895846088588,148,-5.84875742871588,-24557,-6.394697129622,7514.95169195729,18.7485881160945,GG,427010.059217834,58.0745776967828
215,4722.8917432923,3127.59408370679,0,0,0.67834084372735,74.8347078475808,25.1559470130598,5874.88813325051,1974.86405490767,0,0,0.57424914772374,3127339,312733915000006,31,796,698,87.6884422110553,80958,19796,24.4521850836236,944,769,81.4618644067797,91999,26481,28.7840085218318,92.5430110543966,88.8049359470606,1050.851836363,1096.10170401818,-14.6742050790833,-1151.99638995821,-3.73807510733604,-4.03928407423312,71,-6.22657780427562,11041,3.79441589403467,45.2498676551825,4.30601785041291,PP,176179.949343711,60.1605027684975
216,2124.06785418012,5724.400466006,0,0,0.65734335479577,44.86146154565,55.108167460985,3521.92496070233,4326.35994977357,0,0,0.84373835654392,2919009,291900905000004,29,453,378,83.4437086092715,53112,14194,26.7246573279108,499,371,74.3486973947896,59931,10579,17.6519664280589,113.4021499753,83.6046891212463,692.162802586029,632.490041662094,-17.8055789178582,-1397.85710652221,-29.7974608540535,-26.2759223352853,-7,-9.09501121448194,6819,-4.5454584776524,-59.6727609239354,-8.62120308993615,PP,79529.9311999664,27.0558826277918
217,7419.47300795732,419.182892731972,0,0,0.381011401286743,95.9015818865809,3.94069677781153,7527.68473699335,309.32047630386,0,0,0.284896960193887,2202026,220202605000008,22,1447,1296,89.5646164478231,124704,24891,19.96006543495,1183,945,79.8816568047337,120581,26299,21.8102354433949,56.1845371425152,70.2212634980679,2640.51057941687,3000.91032603836,-1.37860130382968,-108.211729036037,14.0367263555527,24.983255303764,-351,-9.68295964308936,-4123,0.51803441599087,360.39974662149,13.6488658455245,PG,271796.613610478,94.5229805827512
218,4939.59031592971,2510.32870392581,0,0,1.00254205658122,51.4606426594092,46.2207842266945,4040.24080181412,3628.85282176695,0,0,1.0368684833602,2513158,251315805000006,25,854,836,97.8922716627635,8994,6789,75.4836557705137,1048,752,71.7557251908397,13669,7507,54.9198917258029,1977.65897339582,1991.8949097991,972.032237789762,962.254206189847,11.4550360342471,899.349514115597,14.2359364032745,0.71983777763414,-84,-26.1365464719238,4675,3.00312920188857,-9.77803159991493,-1.00593696585089,GG,23908.3952681248,62.9156786936563
219,7387.55971837666,155.806548840859,0,0,0.55006285423787,93.9379424752915,2.72436271875511,7373.89569496448,213.855722128831,0,0,0.565929322161881,2930204,293020430000005,29,2263,2060,91.0296067167477,207520,53917,25.9815921356978,2248,2111,93.9056939501779,154864,48671,31.4282208905879,11.7268087267876,11.8321315273643,15054.5193078026,17546.6134699835,0.174069487604825,13.6640234121778,0.105322800576687,0.898136935891998,51,2.87608723343025,-52656,-0.403938403200274,2492.0941621809,16.5537943206813,GG,1298712.86276265,94.1120119628963
220,2804.33446942542,5016.8975087919,0.224280724707092,17.6073321821347,1.04073237878044,34.0077330124873,65.3124160407443,2669.8034469713,5127.40185920582,0.199750020442254,15.6815302247138,1.08574613158477,2500304,250030405000020,25,1592,1439,90.3894472361809,22037,9981,45.2920088941326,1459,1110,76.0795065113091,23858,8567,35.9082907200939,3273.83814108372,3334.25185763836,12535.2568821849,12370.4405164763,1.7136449122151,134.531022454119,60.4137165546417,1.84534830224207,-329,-14.3099407248718,1821,-4.19658366459042,-164.816365708559,-1.31482240258511,GG,33694.0738708709,35.7213779247024
221,6866.03420733613,984.635029372761,0,0,0.474050172561334,89.8794505186431,10.118213251098,7056.1383719901,794.347455008555,0,0,0.392182300218605,2928406,292840605000015,29,2574,2255,87.6068376068376,254237,83843,32.9782840420553,2368,1927,81.3766891891892,347663,92730,26.6723810126473,83.2502939924598,73.1120411977172,11863.6709955774,13005.3412455802,-2.42150266330246,-190.104164653974,-10.1382527947426,-12.1780384291025,-328,-6.23014841764841,93426,1.46734441359443,1141.67025000286,9.62324604608864,PP,605651.946309609,87.4579478553406
222,7001.75739290674,830.020643648398,0,0,0.487516470680622,87.4513789115885,12.4505028559414,6865.75909277078,977.482050673769,0,0,0.552798875078571,2207603,220760305000012,22,1062,805,75.8003766478343,239869,48881,20.3782064376806,1040,822,79.0384615384615,231127,42666,18.4599808763148,121.233318835497,113.952072441578,4514.06541347618,5078.72772995051,1.73225403277617,135.998300135963,-7.28124639391899,-6.00597794720031,17,3.23808489062725,-8742,-1.78870948680249,564.662316474331,12.5089529006071,GP,347457.205647743,89.1836329443647
223,2558.93227713692,5232.03709889237,0,0,0.768611826220449,21.7934788957815,77.9378263764764,1710.75407217564,6117.99770416113,0,0,0.716608501153202,2606705,260670505000012,26,990,927,93.6363636363636,11678,7118,60.9522178455215,1029,918,89.2128279883382,9675,7467,77.1782945736434,1386.23558139801,1561.081605196,3278.3156433128,3397.54648135014,10.8050327690745,848.178204961279,174.846023797989,12.6130093718744,-9,-4.42353564802545,-2003,1.75732450475488,119.230838037345,3.63695418653647,GG,19859.7355841617,32.598511664856
224,2309.86189064382,5539.52347809396,0,0,0.690317090184978,27.1537724606865,72.8088417412436,2131.40424258947,5715.04657078462,0,0,0.693755743421488,2930501,293050105000130,29,4485,3803,84.79375696767,35317,17596,49.8230314013081,5841,3867,66.2044170518747,35006,15689,44.8180311946523,1992.55174398422,2465.58587551117,51558.8940615317,57294.1711407264,2.27352384512938,178.457648054348,473.034131526947,23.7401178140091,64,-18.5893399157953,-311,-2.95706273393699,5735.27707919468,11.1237395285284,GG,64489.6700402783,29.4272963058159
225,5256.98081948376,2593.68841722563,0,0,0.66626781356623,72.8810391552191,27.1189608447808,5721.64932035292,2129.01991635648,0,0,0.60169212416175,2923704,292370405000046,29,4008,3756,93.7125748502994,98015,79105,80.7070346375555,3621,3125,86.3021264843966,90991,75262,82.7136749788441,787.028718203306,727.850910961628,9368.26282055845,10205.5917506141,-5.91883936080733,-464.668500869156,-59.1778072416782,-7.51914204309777,-631,-7.41044836590282,-7024,-1.44453520685244,837.328930055703,8.93793167521093,PP,266037.129574271,66.9621997944118
226,2726.11022801209,5122.54150188471,0,0,1.03001320546074,29.5017053684063,70.4982946315937,2316.18952564676,5534.84653048303,0,0,0.948097075286717,3135050,313505005000035,31,2155,1853,85.9860788863109,119745,29229,24.409369911061,2620,1863,71.1068702290076,180974,31923,17.6395504326588,138.566088736057,173.61774200201,14457.3115893571,18010.728619118,5.22123066859785,409.920702365324,35.0516532659531,25.2959822895196,10,-14.8792086573033,61229,1.01039518445899,3553.41702976095,24.5786846869707,GG,266628.349128811,34.7229360370041
227,7117.03039578705,716.031508740146,0,0,0.366070870781296,90.8234909286324,9.05501232491033,7129.50225608273,710.804331998575,0,0,0.361215688537613,2904050,290405005000012,29,1580,1319,83.4810126582279,43381,13808,31.8296028215117,1678,1212,72.2288438617402,46120,13935,30.214657415438,102.988721832633,92.345762565732,4325.36805500526,5190.08152733555,-0.158880360751951,-12.4718602956718,-10.642959266901,-10.3341017128039,-107,-11.2521687964877,2739,0.170759813225374,864.713472330291,19.9916738028722,PP,74373.4709011321,90.6646105678804
228,6914.45437083744,934.839293045225,0,0,1.04875936751092,93.3234421364985,6.67305310871749,7325.65894117438,523.818132418513,0,0,0.928431595480061,2921708,292170805000026,29,2596,2215,85.3235747303544,201090,74440,37.0182505345865,2471,2091,84.6216106839336,161956,59030,36.4481711082022,39.0788061320782,64.7410398721695,18774.0172415672,19389.6289621653,-5.23844015047082,-411.204570336939,25.6622337400913,65.6679061621237,-124,-0.701964046420755,-39134,-2.62026057387452,615.611720598048,3.27906229485629,PG,588109.44810781,88.0850019860277
229,7614.16241536701,235.222953370706,0,0,0.527639307032229,95.5034521431325,4.31663921307492,7496.87190567456,338.849439650978,0,0,0.540447003535776,2902708,290270820000011,29,3517,3173,90.2189365936878,141192,56362,39.9186922771828,2904,2612,89.9449035812672,77129,23096,29.9446382035292,10.2867962643504,10.7592016607523,20365.8524349967,22768.9139688678,1.4941763338357,117.290509692451,0.472405396401882,4.59234716292607,-561,-0.274033012420574,-64063,-2.86651315800857,2403.06153387106,11.7994645278959,GG,1160504.00491134,96.9976284769682
230,5414.98828484735,2435.40583729663,0,0,1.11693582954553,68.6520962070859,31.3116918009041,5389.58603998042,2458.14864136522,0,0,1.10500491927324,2931301,293130110000002,29,580,439,75.6896551724138,52452,12237,23.3299016243423,806,582,72.2084367245658,54050,14622,27.0527289546716,102.148291178048,84.2945483475924,9625.68544586079,9353.10123199507,0.323571670540929,25.4022448669321,-17.8537428304553,-17.4782589356641,143,-3.48121844784804,1598,3.50272751434601,-272.584213865719,-2.83184211035002,GP,68089.7954588768,68.9756678776268
231,4521.78299602448,3205.45150569967,0.860830461951761,67.5864782199651,0.821414957407529,51.8063423465515,47.5045260760381,4067.47714378335,3729.72816239376,0.545465163814752,42.8261673388382,0.838673405863634,2604106,260410610000002,26,4286,3773,88.0307979468035,44816,16026,35.7595501606569,1406,1064,75.6756756756757,22470,6924,30.8144192256342,2767.28042334318,3471.27480840683,262828.912983126,333947.773237785,5.78636921100271,454.305852241129,703.994385063648,25.4399365935291,-2709,-12.3551222711279,-22346,-9.42894776110715,71118.8602546587,27.0589941751289,GG,96532.5106322494,57.5927115575542
232,6087.00146313217,1761.83367647486,0.017521317603084,1.37557282672928,1.00150461478655,78.3927111318771,21.5664057937157,6154.49623649702,1693.14673999351,0.017521317603084,1.37557282672928,1.04751435137627,2924306,292430610000011,29,3296,3044,92.3543689320388,67832,20918,30.8379525887487,1991,1572,78.9552988448016,27510,15300,55.6161395856052,710.547426104546,783.656763315201,6679.20276628998,6460.04868001047,-0.859712650391316,-67.4947733648496,73.1093372106552,10.289156574877,-1472,-13.3990700872372,-40322,-3.20949554495233,-219.154086279518,-3.28114138689712,PG,175043.084538179,77.5329984814858
233,6833.11216435012,1003.34281981634,0,0,0.641248351804567,86.9294024202215,12.9117413446713,6824.85872738975,1013.70546844436,0,0,0.68376368014444,2913002,292990905000028,29,2594,2485,95.7979953739399,36280,28067,77.3621830209482,2178,1702,78.1450872359963,51879,34306,66.126949247287,251.831138014793,343.490200579166,2862.25112933879,3268.53953172707,0.105125449703323,8.25343696037271,91.659062564373,36.397033062285,-783,-17.6529081379435,15599,3.31051276316344,406.288402388284,14.1947154190534,GG,188460.230977578,87.0345278699248
234,4806.98509543301,188.912001537487,0,0,1.24408862989166,60.1887872521875,3.3984041869648,4724.72584039461,266.769423530365,0,0,1.25835828367699,2207603,220760305000012,22,1062,805,75.8003766478343,239869,48881,20.3782064376806,1040,822,79.0384615384615,231127,42666,18.4599808763148,56.0651302933693,55.3408243656158,4514.06541347618,5078.72772995051,1.04790943819437,82.259255038407,-0.724305927753448,-1.29190090875274,17,3.23808489062725,-8742,-1.78870948680249,564.662316474331,12.5089529006071,GP,347457.205647743,61.2366966903819
235,3225.16804954926,4624.67584346353,0,0,1.03593800305331,36.1728971962617,63.8271028037383,2839.5491337895,5010.38646407839,0,0,0.725093326603576,3140852,314085235000002,31,850,722,84.9411764705882,112043,21041,18.7793971957195,696,446,64.0804597701149,78969,12454,15.7707454824045,64.3838938474655,65.4677046537399,3042.35787059289,3723.81384182024,4.91238317757005,385.618915759759,1.08381080627441,1.68335703466789,-276,-20.8607167004733,-33074,-4.33907693000264,681.455971227354,22.3989418803829,GG,197899.233835312,41.0852803738318
236,5757.87273812341,2088.57807525062,0,0,0.917016844371509,65.2430904375861,34.7335467140154,5121.8995678989,2726.75216199789,0,0,0.959805877846572,2911907,291190705000024,29,939,688,73.2694355697551,188658,23886,12.6610056292339,1675,938,56.000000000000,179768,25407,14.1332161452539,316.589936256409,269.310534596443,17577.7371188829,15947.434391402,8.10106768217193,635.97317022451,-47.2794016599655,-14.9339559617819,250,-17.2694355697551,-8890,0.60348228946572,-1630.30272748085,-9.2748157311415,GP,252037.222392489,73.344158119758
237,7468.44340058888,382.225836120512,0,0,0.364047055865124,96.2643678160919,3.73563218390805,7557.39711005071,293.272126658685,0,0,0.326895281400799,2922250,292225005000010,29,958,732,76.4091858037578,271815,24949,9.1786693155271,1488,1162,78.0913978494624,323643,37111,11.4666468917913,21.1525992974639,33.2042349148542,581.723957018739,667.499460815379,-1.1330716755443,-88.9537094618299,12.0516356173903,56.9747265946423,430,1.68221204570455,51828,3.29023891890259,85.77550379664,14.7450526597234,PG,369638.810425853,95.1312961405476
238,5840.04028830675,1943.95951873383,0,0,0.944109537349161,75.4486190943502,23.7172297770924,5922.39124820028,1861.70026369542,0,0,0.855827121774177,2928208,292820810000009,29,2588,2173,83.9644513137558,163099,45546,27.9253704805057,2287,1897,82.9470922606034,109944,37130,33.7717383395183,99.6206700652838,75.64780344069,11493.323486029,11906.1550845223,-1.04911444460015,-82.3509598935334,-23.9728666245937,-24.0641491458387,-276,-1.01735905315238,-53155,-4.55684328239425,412.831598493276,3.59192533817658,PP,184689.256980066,74.3995046497501
239,2691.81261219896,5155.28013516087,0,0,1.04416499268184,46.7002348213138,53.2915873219855,3665.80987837841,4183.20867093885,0,0,1.01562640501193,2933455,293345505000014,29,1603,1225,76.4192139737991,305953,49459,16.1655548401225,1660,1053,63.433734939759,192068,39903,20.7754545265219,216.435758501291,155.924597799778,5681.00849232131,5186.5118206528,-12.4081451452738,-973.997266179445,-60.5111607015133,-27.9580237205361,-172,-12.9854790340401,-113885,-3.18128410161689,-494.496671668518,-8.7043818423595,PP,300381.848799457,34.29208967604
240,4911.9871545397,1433.43859030692,0.327121911326596,25.6773594322782,1.29621811375712,66.7936211227292,27.8777966002687,5242.94997665074,2188.26125276079,0.321280448624336,25.2188351567018,1.11115014309945,2303105,230310510000002,23,1781,1633,91.6900617630545,37915,14811,39.0636951074773,1751,1289,73.6150770988007,16047,7654,47.6973889200474,508.434028923512,574.698185712099,6042.58375430656,6115.15212980687,-4.21636777849172,-330.962822111042,66.2641567885876,13.0329901263466,-344,-18.0749846642538,-21868,-9.20092784908682,72.5683755003038,1.20094943572084,PG,77785.6333338199,62.5772533442375
241,5566.57641035292,2280.88315642737,0,0,0.716343296544925,76.6071762287423,23.3869837413567,6014.73803730132,1836.20631397335,0,0,0.63764246082746,2928208,292820810000009,29,2588,2173,83.9644513137558,163099,45546,27.9253704805057,2287,1897,82.9470922606034,109944,37130,33.7717383395183,69.934647500515,79.3814524412155,11493.323486029,11906.1550845223,-5.70804522519151,-448.161626948396,9.44680494070053,13.5080468384873,-276,-1.01735905315238,-53155,-4.55684328239425,412.831598493276,3.59192533817658,PG,184689.256980066,70.8991310035508
242,5725.95944854329,2046.02702247712,0,0,1.16146754562739,69.9956781254745,29.3548726215089,5495.32173792835,2304.63471390223,0,0,1.26597417992368,2929909,292990905000025,29,3472,3296,94.9308755760369,39287,28445,72.4030849899458,3253,2721,83.6458653550569,49370,33543,67.9420700830464,632.310293316841,797.201173722744,24872.5552107257,26513.4464130741,2.93770660312352,230.637710614938,164.890880405903,26.077525883843,-575,-11.28501022098,10083,1.98263127892418,1640.89120234846,6.597195939245,GG,257133.035990751,72.933384728598
243,7160.68190682193,688.978576481137,0,0,0.944856035879295,90.0481297165954,9.7696315506647,7068.88534685153,766.92770332913,0,0,1.00778578161834,2921401,292140115000004,29,1566,1438,91.8263090676884,71492,36455,50.9917193532143,1777,1643,92.4592009003939,67041,31235,46.5908921406304,22.6906763240695,24.0317860431969,3682.81539553961,4332.57812322161,1.16936520174769,91.7965599703975,1.34110971912742,5.91039993684458,205,0.632891832705539,-4451,-2.9960630198895,649.762727681994,17.6430979535098,GG,174228.644903221,91.2174949183431
244,7699.26452091399,148.470160431647,0,0,0.308310254792098,98.2547544507266,1.62609223868044,7713.29536374663,127.653158320477,0,0,0.320904991467696,2919306,291930615000003,29,411,297,72.2627737226277,22892,7053,30.8098899178752,497,277,55.7344064386318,39738,3986,10.0307010921536,37.6212996244431,45.343006670475,6244.79425540648,7842.59900140574,-0.178729965889431,-14.0308428326389,7.72170704603195,20.524828017943,-20,-16.528367283996,16846,-2.34656911332502,1597.80474599926,25.5861871608651,PG,130701.456120939,98.0760244848372
245,7831.04439771466,19.8082487049016,0,0,0.026408642937142,99.8598294591754,0.137834365144259,7839.84806380573,10.8211729036036,0,0,0.028178477277086,2932457,293245705000017,29,1778,1346,75.70303712036,92034,42336,46.0003911597888,1367,907,66.3496708119971,50593,24041,47.5184314035539,17.5927756540477,25.4143989011645,5729.86606195102,6891.19763650838,-0.112136432659767,-8.80366609106932,7.8216232471168,44.4592905686103,-439,-9.35336630836288,-41441,-10.6943201514182,1161.33157455737,20.2680405091692,PG,171072.118105364,99.7476930265156
246,7254.12915418393,581.317076575755,0,0,1.12387339307376,92.4215519054184,7.21862660342531,7254.86279302485,566.64429975731,0,0,1.16511078274769,2919306,291930605000007,29,411,297,72.2627737226277,22892,7053,30.8098899178752,497,277,55.7344064386318,39738,3986,10.0307010921536,81.5926543064415,72.8406201899052,6244.79425540648,7842.59900140574,-0.009346012757405,-0.733638840926687,-8.75203411653638,-10.7264976129664,-20,-16.528367283996,16846,-2.34656911332502,1597.80474599926,25.5861871608651,PP,130701.456120939,92.412205892661
247,5083.4752336056,2750.87053889321,0,0,0.802231903151182,60.2728685068159,39.4012311789649,4731.8788190936,3093.29646789368,0,0,0.957619168799899,2904001,292430610000013,29,776,741,95.4896907216495,12598,10840,86.0454040323861,1114,882,79.1741472172352,20185,15290,75.7493188010899,1024.79163229465,1033.35304242373,4444.25276880151,5254.4016480187,4.47850109217483,351.596414512,8.56141012907028,0.835429355516908,141,-16.3155435044143,7587,4.66312756277523,810.148879217196,18.2291359506914,GG,95429.5146357011,64.7513695989907
248,4526.64335334559,3225.44316411481,0.906531465753905,71.1629675694613,0.986283208624501,59.1219728741487,39.4399598135536,4641.09101252947,3096.04761354714,0.860971250335861,67.5864782199651,0.964668736518805,2907558,290755805000021,29,1805,1656,91.7451523545706,36402,29326,80.561507609472,1797,1547,86.0879243183083,31269,25963,83.0311170808149,1612.180331707,1912.62347400188,1787.99163050478,1848.57212928661,-1.45792689337745,-114.447659183879,300.443142294884,18.6358272946284,-109,-5.65722803626234,-5133,-4.96215945895148,60.5804987818333,3.3881869326609,PG,67772.9127372827,57.6640459807713
249,7428.18496919321,0,0,0,0.371898336343803,94.6114219631572,0,7427.54303520741,0,0,0,0.372076741021857,2208700,220870005000005,22,600,538,89.6666666666667,58206,11062,19.0049135827922,624,452,72.4358974358974,58430,9949,17.0272120486052,5.15310367569327,7.59431779384613,NA,NA,0.008176901421635,0.641933985802098,2.44121411815286,47.3736658873727,-86,-17.2307692307692,224,-0.444928496943663,NA,NA,GG,250152.554319515,94.6195988645788
250,6895.74658039386,707.686366924656,0,0,0.521156057566519,91.5016414893742,5.41048917551669,7182.23254777401,424.685184038885,0,0,0.440188636833731,2207603,220760305000007,22,1062,805,75.8003766478343,239869,48881,20.3782064376806,1040,822,79.0384615384615,231127,42666,18.4599808763148,74.4331991299987,76.1321835294366,4514.06541347618,5078.72772995051,-3.64983117778328,-286.485967380149,1.6989843994379,2.2825626458304,17,3.23808489062725,-8742,-1.78870948680249,564.662316474331,12.5089529006071,PG,347457.205647743,87.8518103115909
251,2715.01394054313,5122.81661645006,0,0,0.955631529202847,43.1955980794169,56.7074381710067,3390.78701788766,4451.44537215106,0,0,0.999790101506982,3135100,313510020000004,31,1474,1038,70.4206241519674,158166,28712,18.1530796757837,1585,1054,66.4984227129338,171387,26899,15.6948893439993,517.771869987249,499.620555371046,55375.5266219501,60810.7664988878,-8.60874542926904,-675.77307734453,-18.1513146162033,-3.50565870190096,16,-3.92220143903367,13221,-0.818096382817858,5435.23987693778,9.81523826228197,PP,221612.029838744,34.5868526501479
252,6928.6686233798,721.717209757247,0,0,0.685296882825897,86.8985175406829,11.0909919276644,6821.55735260515,870.645894464461,0,0,0.609469947987949,2202026,220635705000016,22,1447,1296,89.5646164478231,124704,24891,19.96006543495,1183,945,79.8816568047337,120581,26299,21.8102354433949,179.476595193148,152.401209011674,2640.51057941687,3000.91032603836,1.36447004123787,107.111270774649,-27.0753861814737,-15.0857476164711,-351,-9.68295964308936,-4123,0.51803441599087,360.39974662149,13.6488658455245,GP,271796.613610478,88.2629875819208
253,2796.53955674062,1227.83630513856,0,0,1.14159729608824,37.3840726983905,13.8073212325087,2935.10559281982,1084.04309231779,0,0,1.20530979023258,2920502,292050205000036,29,1727,1291,74.7539085118703,166968,35779,21.4286569881654,1465,990,67.5767918088737,132030,27133,20.550632432023,95.3897356390953,58.6068007946014,NA,NA,-1.76489826430263,-138.566036079204,-36.7829348444939,-38.5606843315524,-301,-7.17711670299657,-34938,-3.73938906588324,NA,NA,PP,231214.239750627,35.6191744340879
254,5931.56173371176,1919.2909127078,0,0,0.608627296999189,90.7779465015769,9.22205349842308,7126.84281528439,724.009831135176,0,0,0.34175127835461,2930758,293075805000006,29,1466,1330,90.7230559345157,117526,43697,37.180708949509,1370,1264,92.2627737226277,93486,38398,41.0735297263761,51.1487088426948,48.18829639256,3510.32714113658,3635.133677427,-15.2248569092396,-1195.28108157263,-2.96041245013475,-5.78785372518269,-66,1.53971778811204,-24040,-2.97810262727818,124.806536290416,3.55541040115155,PP,177932.081704081,75.5530895923373
255,6051.78679876789,1717.17341203371,0.053737062218173,4.21842333530312,0.767013976229543,73.7214083783089,23.6828578771524,5787.21829176029,1859.13252775218,0.045559683184972,3.57648934949612,0.8811635779699,2203206,220320605000011,22,1023,898,87.7810361681329,74727,38807,51.9316980475598,1183,874,73.8799661876585,80960,41843,51.68354743083,1242.66220036149,1404.83038690686,5000.93530763066,5803.67219019332,3.3702483586832,264.5685070076,162.168186545372,13.0500619153135,-24,-13.9010699804744,6233,1.28090831772225,802.736882562661,16.0517349892091,GG,237019.30559704,77.0916567369921
256,6690.23600008051,1159.24107351232,0,0,0.521213614000796,71.6151339228353,28.2026422455583,5622.33296226302,2214.12202190345,0,0,0.727925842858954,2926400,290390405000087,29,2987,2684,89.8560428523602,123748,70143,56.6821281960112,3864,3160,81.7805383022774,127637,71383,55.9265730156616,150.37915918231,168.339107453823,10904.1911032787,12002.7446256116,13.6025417888306,1067.9030378175,17.959948271513,11.9431099157427,476,-8.07550455008281,3889,0.472058639338613,1098.55352233293,10.0745989494133,GG,262679.230219647,85.2176757116659
257,3731.01203036541,4118.83186264795,0,0,0.967979583954342,58.6283030770309,41.2455316464568,4602.39156367085,3237.8233195554,0,0,1.18650478655889,2912608,290380505000030,29,615,483,78.5365853658537,93021,15463,16.6231281108567,582,482,82.8178694158076,50802,12746,25.0895634030156,468.592970877886,555.304868757725,1529.24170966438,1692.06381550756,-11.1002079390668,-871.379533305444,86.7118978798389,18.5047372173314,-1,4.2812840499539,-42219,-2.80354794076802,162.822105843187,10.647244632042,PG,96912.9138293133,47.5280951379641
258,2439.807670342,4195.68053123425,0,0,1.05322484906425,43.3671323769918,53.6014672211578,3404.45104129963,4207.87727696459,0,0,0.988875484459383,2915007,291500705000007,29,1293,1138,88.0123743232792,89745,27056,30.1476405370773,1437,1129,78.5664578983994,98652,20449,20.7284190893241,122.837337331846,130.910118706524,5792.52864300419,6353.23041206286,-12.2879771973273,-964.643370957627,8.07278137467802,6.57192800660383,-9,-9.44591642487975,8907,-5.3344934024395,560.701769058673,9.67974098385942,PG,123854.310082726,31.0791551796645
259,4238.50669857339,3592.72110885156,0,0,1.36973644974131,55.7170395467025,43.2268239967288,4373.4962453031,3393.07963926557,0,0,1.36234209715674,2906006,290600605000095,29,4111,3709,90.221357333982,221936,79050,35.6183764688919,5840,4842,82.9109589041096,223868,100369,44.8340093269248,105.362978518009,127.078435957432,19826.1211875586,21530.7891946214,-1.71972661954563,-134.989546729708,21.7154574394226,20.6101400557036,1133,-7.31039842987241,1932,2.86208946576433,1704.66800706282,8.59809133080726,PG,744875.387545116,53.9973129271569
260,2457.69011708964,5392.33718563388,0,0,0.695297067158319,35.7437413114333,64.2562586885668,2805.89345196238,5044.13385076114,0,0,0.698415648226209,2904209,290420905000018,29,2138,1958,91.5809167446211,31995,25391,79.359274886701,2223,1634,73.5042735042735,28733,20049,69.7769115650994,353.81595158577,359.553000688553,3494.62616754944,3376.9031099117,-4.4356958446747,-348.20333487274,5.7370491027832,1.6214783638415,-324,-18.0766432403476,-3262,-8.12044910109495,-117.723057637731,-3.36868815127893,PG,65784.5389275292,31.3080454667586
261,7550.15242649654,262.1841807746,0,0,0.592677561387231,98.4732378571595,1.16463799266407,7730.62758136342,91.4297405499393,0,0,0.475982099892657,2203206,220320605000007,22,1023,898,87.7810361681329,74727,38807,51.9316980475598,1183,874,73.8799661876585,80960,41843,51.68354743083,6.87913924083114,14.0527765378356,5000.93530763066,5803.67219019332,-2.29890428241015,-180.47515486688,7.17363729700446,104.281030603732,-24,-13.9010699804744,6233,1.28090831772225,802.736882562661,16.0517349892091,PG,237019.30559704,96.1743335747494
